"TIME","GEO","UNIT","PURPOSE","DURATION","PARTNER","EXPEND","Value","Flag and Footnotes"
"2014","Estonia","Thousand euro","Personal reasons","1 night or over","Domestic","Average expenditure per night",":",""
"2014","Estonia","Thousand euro","Personal reasons","1 night or over","Outbound","Total","445,612.29",""
"2014","Estonia","Thousand euro","Personal reasons","1 night or over","Outbound","Average expenditure per night",":",""
"2014","Estonia","Thousand euro","Professional, business","1 night or over","Domestic","Total","30,761.23",""
"2014","Estonia","Thousand euro","Professional, business","1 night or over","Domestic","Average expenditure per night",":",""
"2014","Estonia","Thousand euro","Professional, business","1 night or over","Outbound","Total","242,227.05",""
"2014","Estonia","Thousand euro","Professional, business","1 night or over","Outbound","Average expenditure per night",":",""
"2014","Ireland","Euro","Personal reasons","1 night or over","Domestic","Total",":",""
"2014","Ireland","Euro","Personal reasons","1 night or over","Domestic","Average expenditure per night","70.24",""
"2014","Ireland","Euro","Personal reasons","1 night or over","Outbound","Total",":",""
"2014","Ireland","Euro","Personal reasons","1 night or over","Outbound","Average expenditure per night","99.07",""
"2014","Ireland","Euro","Professional, business","1 night or over","Domestic","Total",":",""
"2014","Ireland","Euro","Professional, business","1 night or over","Domestic","Average expenditure per night","123.45",""
"2014","Ireland","Euro","Professional, business","1 night or over","Outbound","Total",":",""
"2014","Ireland","Euro","Professional, business","1 night or over","Outbound","Average expenditure per night","282.48",""
"2014","Ireland","Thousand euro","Personal reasons","1 night or over","Domestic","Total","1,263,679.14",""
"2014","Ireland","Thousand euro","Personal reasons","1 night or over","Domestic","Average expenditure per night",":",""
"2014","Ireland","Thousand euro","Personal reasons","1 night or over","Outbound","Total","4,017,543.78",""
"2014","Ireland","Thousand euro","Personal reasons","1 night or over","Outbound","Average expenditure per night",":",""
"2014","Ireland","Thousand euro","Professional, business","1 night or over","Domestic","Total","107,248.38",""
"2014","Ireland","Thousand euro","Professional, business","1 night or over","Domestic","Average expenditure per night",":",""
"2014","Ireland","Thousand euro","Professional, business","1 night or over","Outbound","Total","799,667.83",""
"2014","Ireland","Thousand euro","Professional, business","1 night or over","Outbound","Average expenditure per night",":",""
"2014","Greece","Euro","Personal reasons","1 night or over","Domestic","Total",":",""
"2014","Greece","Euro","Personal reasons","1 night or over","Domestic","Average expenditure per night","25.27",""
"2014","Greece","Euro","Personal reasons","1 night or over","Outbound","Total",":",""
"2014","Greece","Euro","Personal reasons","1 night or over","Outbound","Average expenditure per night","46.43",""
"2014","Greece","Euro","Professional, business","1 night or over","Domestic","Total",":",""
"2014","Greece","Euro","Professional, business","1 night or over","Domestic","Average expenditure per night","29.31",""
"2014","Greece","Euro","Professional, business","1 night or over","Outbound","Total",":",""
"2014","Greece","Euro","Professional, business","1 night or over","Outbound","Average expenditure per night","80.35",""
"2014","Greece","Thousand euro","Personal reasons","1 night or over","Domestic","Total","1,344,864.02",""
"2014","Greece","Thousand euro","Personal reasons","1 night or over","Domestic","Average expenditure per night",":",""
"2014","Greece","Thousand euro","Personal reasons","1 night or over","Outbound","Total","326,709.23",""
"2014","Greece","Thousand euro","Personal reasons","1 night or over","Outbound","Average expenditure per night",":",""
"2014","Greece","Thousand euro","Professional, business","1 night or over","Domestic","Total","84,680.93",""
"2014","Greece","Thousand euro","Professional, business","1 night or over","Domestic","Average expenditure per night",":",""
"2014","Greece","Thousand euro","Professional, business","1 night or over","Outbound","Total","67,558.97",""
"2014","Greece","Thousand euro","Professional, business","1 night or over","Outbound","Average expenditure per night",":",""
"2014","Spain","Euro","Personal reasons","1 night or over","Domestic","Total",":",""
"2014","Spain","Euro","Personal reasons","1 night or over","Domestic","Average expenditure per night","31.75",""
"2014","Spain","Euro","Personal reasons","1 night or over","Outbound","Total",":",""
"2014","Spain","Euro","Personal reasons","1 night or over","Outbound","Average expenditure per night","79.53",""
"2014","Spain","Euro","Professional, business","1 night or over","Domestic","Total",":",""
"2014","Spain","Euro","Professional, business","1 night or over","Domestic","Average expenditure per night","49.87",""
"2014","Spain","Euro","Professional, business","1 night or over","Outbound","Total",":",""
"2014","Spain","Euro","Professional, business","1 night or over","Outbound","Average expenditure per night","51.12",""
"2014","Spain","Thousand euro","Personal reasons","1 night or over","Domestic","Total","15,945,886.17",""
"2014","Spain","Thousand euro","Personal reasons","1 night or over","Domestic","Average expenditure per night",":",""
"2014","Spain","Thousand euro","Personal reasons","1 night or over","Outbound","Total","6,395,670.76",""
"2014","Spain","Thousand euro","Personal reasons","1 night or over","Outbound","Average expenditure per night",":",""
"2014","Spain","Thousand euro","Professional, business","1 night or over","Domestic","Total","1,311,923.99",""
"2014","Spain","Thousand euro","Professional, business","1 night or over","Domestic","Average expenditure per night",":",""
"2014","Spain","Thousand euro","Professional, business","1 night or over","Outbound","Total","693,725.08",""
"2014","Spain","Thousand euro","Professional, business","1 night or over","Outbound","Average expenditure per night",":",""
"2014","France","Euro","Personal reasons","1 night or over","Domestic","Total",":",""
"2014","France","Euro","Personal reasons","1 night or over","Domestic","Average expenditure per night","47.9",""
"2014","France","Euro","Personal reasons","1 night or over","Outbound","Total",":",""
"2014","France","Euro","Personal reasons","1 night or over","Outbound","Average expenditure per night","107.64",""
"2014","France","Euro","Professional, business","1 night or over","Domestic","Total",":",""
"2014","France","Euro","Professional, business","1 night or over","Domestic","Average expenditure per night","109.68",""
"2014","France","Euro","Professional, business","1 night or over","Outbound","Total",":",""
"2014","France","Euro","Professional, business","1 night or over","Outbound","Average expenditure per night","220.2",""
"2014","France","Thousand euro","Personal reasons","1 night or over","Domestic","Total","46,429,080.88",""
"2014","France","Thousand euro","Personal reasons","1 night or over","Domestic","Average expenditure per night",":",""
"2014","France","Thousand euro","Personal reasons","1 night or over","Outbound","Total","23,746,629.45",""
"2014","France","Thousand euro","Personal reasons","1 night or over","Outbound","Average expenditure per night",":",""
"2014","France","Thousand euro","Professional, business","1 night or over","Domestic","Total","6,220,439.93",""
"2014","France","Thousand euro","Professional, business","1 night or over","Domestic","Average expenditure per night",":",""
"2014","France","Thousand euro","Professional, business","1 night or over","Outbound","Total","3,190,243.14",""
"2014","France","Thousand euro","Professional, business","1 night or over","Outbound","Average expenditure per night",":",""
"2014","Croatia","Euro","Personal reasons","1 night or over","Domestic","Total",":",""
"2014","Croatia","Euro","Personal reasons","1 night or over","Domestic","Average expenditure per night","22.48",""
"2014","Croatia","Euro","Personal reasons","1 night or over","Outbound","Total",":",""
"2014","Croatia","Euro","Personal reasons","1 night or over","Outbound","Average expenditure per night","56.76",""
"2014","Croatia","Euro","Professional, business","1 night or over","Domestic","Total",":",""
"2014","Croatia","Euro","Professional, business","1 night or over","Domestic","Average expenditure per night","40.88",""
"2014","Croatia","Euro","Professional, business","1 night or over","Outbound","Total",":",""
"2014","Croatia","Euro","Professional, business","1 night or over","Outbound","Average expenditure per night","64.04",""
"2014","Croatia","Thousand euro","Personal reasons","1 night or over","Domestic","Total","552,049.93",""
"2014","Croatia","Thousand euro","Personal reasons","1 night or over","Domestic","Average expenditure per night",":",""
"2014","Croatia","Thousand euro","Personal reasons","1 night or over","Outbound","Total","730,214.52",""
"2014","Croatia","Thousand euro","Personal reasons","1 night or over","Outbound","Average expenditure per night",":",""
"2014","Croatia","Thousand euro","Professional, business","1 night or over","Domestic","Total","142,351.91",""
"2014","Croatia","Thousand euro","Professional, business","1 night or over","Domestic","Average expenditure per night",":",""
"2014","Croatia","Thousand euro","Professional, business","1 night or over","Outbound","Total","450,514.85",""
"2014","Croatia","Thousand euro","Professional, business","1 night or over","Outbound","Average expenditure per night",":",""
"2014","Italy","Euro","Personal reasons","1 night or over","Domestic","Total",":",""
"2014","Italy","Euro","Personal reasons","1 night or over","Domestic","Average expenditure per night","45.46","b"
"2014","Italy","Euro","Personal reasons","1 night or over","Outbound","Total",":",""
"2014","Italy","Euro","Personal reasons","1 night or over","Outbound","Average expenditure per night","76.21","b"
